0.001 9.87036e-06
0.00102 9.87036e-06
0.0010404 9.87036e-06
0.00106121 9.87036e-06
0.00108243 9.87036e-06
0.00110408 9.87036e-06
0.00112616 9.87036e-06
0.00114869 9.87036e-06
0.00117166 9.87036e-06
0.00119509 9.87036e-06
0.00121899 9.87036e-06
0.00124337 9.87036e-06
0.00126824 9.87036e-06
0.00129361 9.87036e-06
0.00131948 9.87036e-06
0.00134587 9.87036e-06
0.00137279 9.87036e-06
0.00140024 9.87036e-06
0.00142825 9.87036e-06
0.00145681 9.87036e-06
0.00148595 9.87036e-06
0.00151567 9.87036e-06
0.00154598 9.87036e-06
0.0015769 9.87036e-06
0.00160844 9.87036e-06
0.00164061 9.87036e-06
0.00167342 9.87036e-06
0.00170689 9.87036e-06
0.00174102 9.87036e-06
0.00177584 9.87036e-06
0.00181136 9.87036e-06
0.00184759 9.87036e-06
0.00188454 9.87036e-06
0.00192223 9.87036e-06
0.00196068 9.87036e-06
0.00199989 9.87036e-06
0.00203989 9.87036e-06
0.00208069 9.87036e-06
0.0021223 9.87036e-06
0.00216474 9.87036e-06
0.00220804 9.87036e-06
0.0022522 9.87036e-06
0.00229724 9.87036e-06
0.00234319 9.87036e-06
0.00239005 9.87036e-06
0.00243785 9.87036e-06
0.00248661 9.87036e-06
0.00253634 9.87036e-06
0.00258707 9.87036e-06
0.00263881 9.87036e-06
0.00269159 9.87036e-06
0.00274542 9.87036e-06
0.00280033 9.87036e-06
0.00285633 9.87036e-06
0.00291346 9.87036e-06
0.00297173 9.87036e-06
0.00303117 9.87036e-06
0.00309179 9.87233e-06
0.00315362 9.87233e-06
0.0032167 9.87233e-06
0.00328103 9.87233e-06
0.00334665 9.87233e-06
0.00341358 9.87233e-06
0.00348186 9.87233e-06
0.00355149 9.87233e-06
0.00362252 9.87233e-06
0.00369497 9.87233e-06
0.00376887 9.87233e-06
0.00384425 9.87233e-06
0.00392114 9.87233e-06
0.00399956 9.87036e-06
0.00407955 9.87036e-06
0.00416114 9.87036e-06
0.00424436 9.87036e-06
0.00432925 9.87036e-06
0.00441584 9.86839e-06
0.00450415 9.86839e-06
0.00459424 9.86641e-06
0.00468612 9.86641e-06
0.00477984 9.86444e-06
0.00487544 9.86444e-06
0.00497295 9.86247e-06
0.00507241 9.8605e-06
0.00517386 9.85852e-06
0.00527733 9.85655e-06
0.00538288 9.85261e-06
0.00549054 9.85064e-06
0.00560035 9.8467e-06
0.00571235 9.84473e-06
0.0058266 9.8408e-06
0.00594313 9.83686e-06
0.006062 9.83293e-06
0.00618324 9.829e-06
0.0063069 9.82507e-06
0.00643304 9.82114e-06
0.0065617 9.81721e-06
0.00669293 9.81328e-06
0.00682679 9.80936e-06
0.00696333 9.80544e-06
0.00710259 9.80348e-06
0.00724465 9.80152e-06
0.00738954 9.79956e-06
0.00753733 9.7976e-06
0.00768808 9.79956e-06
0.00784184 9.79956e-06
0.00799867 9.80348e-06
0.00815865 9.8074e-06
0.00832182 9.81525e-06
0.00848826 9.82507e-06
0.00865802 9.83883e-06
0.00883118 9.85458e-06
0.00900781 9.87431e-06
0.00918796 9.89803e-06
0.00937172 9.92781e-06
0.00955916 9.96162e-06
0.00975034 1.00015e-05
0.00994535 1.00456e-05
0.0101443 1.0094e-05
0.0103471 1.01487e-05
0.0105541 1.02097e-05
0.0107652 1.02773e-05
0.0109805 1.03496e-05
0.0112001 1.04285e-05
0.0114241 1.05144e-05
0.0116526 1.06074e-05
0.0118856 1.07097e-05
0.0121233 1.08238e-05
0.0123658 1.09502e-05
0.0126131 1.10967e-05
0.0128654 1.12645e-05
0.0131227 1.14599e-05
0.0133851 1.16891e-05
0.0136528 1.19563e-05
0.0139259 1.22713e-05
0.0142044 1.26375e-05
0.0144885 1.30641e-05
0.0147783 1.35526e-05
0.0150738 1.41142e-05
0.0153753 1.4758e-05
0.0156828 1.54956e-05
0.0159965 1.63489e-05
0.0163164 1.73427e-05
0.0166427 1.85094e-05
0.0169756 1.98795e-05
0.0173151 2.14881e-05
0.0176614 2.33596e-05
0.0180146 2.55188e-05
0.0183749 2.79811e-05
0.0187424 3.07627e-05
0.0191173 3.38898e-05
